"Año","Mes","Region","Sub_Total"
2011,10,"Pacific",3578.27
2011,10,"Pacific",3399.99
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"Europe",3374.99
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3399.99
2011,10,"Europe",3578.27
2011,10,"Europe",699.0982
2011,10,"Europe",699.0982
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"Europe",3578.27
2011,10,"Europe",699.0982
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3374.99
2011,10,"Pacific",3374.99
2011,10,"Pacific",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",699.0982
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",699.0982
2011,10,"Europe",3578.27
2011,10,"Europe",3578.27
2011,10,"Europe",3399.99
2011,10,"Europe",3399.99
2011,10,"North America",3578.27
2011,10,"North America",3399.99
2011,10,"North America",3399.99
2011,10,"Pacific",3374.99
2011,10,"Europe",3578.27
2011,10,"Europe",3374.99
2011,10,"Europe",699.0982
2011,10,"North America",3578.27
2011,10,"Pacific",3399.99
2011,10,"Pacific",3578.27
2011,10,"Pacific",3374.99
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"North America",3578.27
2011,10,"North America",699.0982
2011,10,"Pacific",3374.99
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",699.0982
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3374.99
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",699.0982
2011,10,"Pacific",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3399.99
2011,10,"Europe",3578.27
2011,10,"Europe",699.0982
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"Europe",699.0982
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3399.99
2011,10,"Europe",3399.99
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3399.99
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",699.0982
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",699.0982
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"Europe",3374.99
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3374.99
2011,10,"Pacific",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3374.99
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"North America",699.0982
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"North America",699.0982
2011,10,"Europe",3578.27
2011,10,"Europe",3399.99
2011,10,"North America",3578.27
2011,10,"North America",3399.99
2011,10,"North America",699.0982
2011,10,"Pacific",3578.27
2011,10,"Pacific",3399.99
2011,10,"Europe",3578.27
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"North America",699.0982
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3578.27
2011,10,"North America",6641.1311
2011,10,"North America",4079.988
2011,10,"North America",40149.6431
2011,10,"North America",42254.5844
2011,10,"North America",29751.2786
2011,10,"North America",26171.9347
2011,10,"North America",14290.1984
2011,10,"North America",10393.2366
2011,10,"North America",874.794
2011,10,"North America",45851.7478
2011,10,"North America",88977.3784
2011,10,"North America",477.8806
2011,10,"North America",12962.4843
2011,10,"North America",2292.5087
2011,10,"North America",10830.1496
2011,10,"North America",28416.3962
2011,10,"North America",14008.6057
2011,10,"North America",37591.6521
2011,10,"North America",25618.7006
2011,10,"North America",6135.9224
2011,10,"North America",5202.6366
2011,10,"North America",82101.9756
2011,10,"North America",92832.3445
2011,10,"North America",3356.1637
2011,10,"North America",2133.1707
2011,10,"North America",5821.11
2011,10,"North America",4102.788
2011,10,"North America",30609.7234
2011,10,"North America",21596.2123
2011,10,"North America",183.9382
2011,10,"North America",10382.8636
2011,10,"North America",69681.6887
2011,10,"North America",67369.2136
2011,10,"North America",20847.928
2011,10,"North America",12455.2805
2011,10,"North America",2203.0738
2011,10,"North America",47370.7652
2011,10,"North America",99502.0328
2011,10,"North America",42894.3431
2011,10,"North America",32572.704
2011,10,"North America",25631.9999
2011,10,"North America",424.6454
2011,10,"North America",29226.2517
2011,10,"North America",29614.2125
2011,10,"North America",2604.0653
2011,10,"North America",144.202
2011,10,"North America",2342.1149
2011,10,"North America",46173.7216
2011,10,"North America",86796.1574
2011,10,"North America",776.3569
2011,10,"North America",838.9178
2011,10,"North America",14494.3943
2011,10,"North America",34753.5572
2011,10,"North America",2133.1707
2011,10,"North America",4049.988
2011,10,"North America",104111.5156
2011,10,"North America",13673.8182
2011,10,"North America",59944.5457
2011,10,"North America",33438.7697
2011,10,"North America",40706.7309
2011,10,"North America",17107.4924
2011,10,"North America",48156.2081
2011,10,"North America",4811.5349
2011,10,"Europe",3578.27
2011,10,"North America",3578.27
2011,10,"North America",3578.27
2011,10,"Pacific",3578.27
2011,10,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3374.99
2011,11,"North America",3399.99
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3399.99
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Europe",3374.99
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3374.99
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3399.99
2011,11,"Europe",3374.99
2011,11,"Europe",699.0982
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3374.99
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3374.99
2011,11,"Pacific",3374.99
2011,11,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3399.99
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Europe",3374.99
2011,11,"Europe",3399.99
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3374.99
2011,11,"North America",3374.99
2011,11,"North America",3399.99
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3399.99
2011,11,"North America",3374.99
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",3374.99
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",699.0982
2011,11,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",699.0982
2011,11,"Pacific",699.0982
2011,11,"Pacific",699.0982
2011,11,"Pacific",3374.99
2011,11,"Pacific",3399.99
2011,11,"Europe",3578.27
2011,11,"Europe",3374.99
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3374.99
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",699.0982
2011,11,"Pacific",3374.99
2011,11,"North America",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3399.99
2011,11,"North America",699.0982
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",699.0982
2011,11,"Europe",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3374.99
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3374.99
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"Europe",699.0982
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",699.0982
2011,11,"Pacific",3578.27
2011,11,"Pacific",699.0982
2011,11,"Pacific",3399.99
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3374.99
2011,11,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",3399.99
2011,11,"North America",3578.27
2011,11,"North America",3399.99
2011,11,"North America",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3578.27
2011,11,"Pacific",3374.99
2011,11,"Europe",3578.27
2011,11,"Europe",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"North America",3578.27
2011,11,"Pacific",699.0982
2011,12,"North America",27123.6534
2011,12,"North America",27722.1591
2011,12,"North America",419.4589
2011,12,"North America",419.4589
2011,12,"North America",40648.38
2011,12,"North America",32576.7309
2011,12,"North America",5056.7532
2011,12,"North America",14261.358
2011,12,"North America",838.9178
2011,12,"North America",39547.8476
2011,12,"North America",6127.782
2011,12,"North America",1379.5229
2011,12,"North America",4294.9438
2011,12,"North America",3007.9647
2011,12,"North America",28409.916
2011,12,"North America",19314.9998
2011,12,"North America",13254.3593
2011,12,"North America",19742.7832
2011,12,"North America",38655.486
2011,12,"North America",22233.0559
2011,12,"North America",5488.8419
2011,12,"North America",31282.4841
2011,12,"North America",23946.4874
2011,12,"North America",73261.1513
2011,12,"North America",15842.6258
2011,12,"North America",11121.1886
2011,12,"North America",53033.1921
2011,12,"North America",24025.0455
2011,12,"North America",419.4589
2011,12,"North America",3091.8551
2011,12,"North America",2133.1707
2011,12,"North America",24552.133
2011,12,"North America",28091.4187
2011,12,"North America",5980.0532
2011,12,"North America",2097.2945
2011,12,"North America",419.4589
2011,12,"North America",24030.5748
2011,12,"North America",12231.264
2011,12,"North America",8164.0029
2011,12,"North America",18869.4615
2011,12,"Europe",3578.27
2011,12,"North America",3578.27
2011,12,"North America",699.0982
2011,12,"North America",699.0982
2011,12,"Pacific",3374.99
2011,12,"Europe",3578.27
2011,12,"North America",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3578.27
2011,12,"Europe",3374.99
2011,12,"Europe",3399.99
2011,12,"North America",3374.99
2011,12,"North America",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3578.27
2011,12,"North America",3578.27
2011,12,"Europe",3399.99
2011,12,"Europe",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"Europe",699.0982
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3374.99
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"Europe",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",699.0982
2011,12,"Europe",699.0982
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3374.99
2011,12,"North America",3578.27
2011,12,"North America",699.0982
2011,12,"Pacific",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3399.99
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3578.27
2011,12,"Europe",3578.27
2011,12,"North America",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3374.99
2011,12,"Europe",3578.27
2011,12,"North America",3399.99
2011,12,"North America",3374.99
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"North America",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3578.27
2011,12,"Pacific",3374.99
2011,12,"Europe",3578.27
2011,12,"Europe",3578.27
2011,12,"North America",3578.27
